"path","ext","kind","bytes","lines","reasonixMechanisms","performanceVectors","dsxuAbsorptionOwner","absorptionDecision"
"src/cli/ui/ShellConfirm.tsx",".tsx","runtime-source","6885","210","cache-first-loop;tool-result-budget;visible-work-state;permission-tool-gate;mcp-skill-agent-envelope","token-cache-positive;memory-positive;ui-latency-risk;safety-positive-latency-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash.ts",".ts","runtime-source","782","26","tool-call-repair;mcp-skill-agent-envelope","quality-positive-latency-risk;integration-risk","Tool Gate / DeepSeek adapter / VerificationKernel","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/commands.ts",".ts","runtime-source","13167","454","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;permission-tool-gate;parallel-safe-dispatch;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/dispatch.ts",".ts","runtime-source","2692","64","cache-first-loop;visible-work-state;permission-tool-gate;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;ui-latency-risk;safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/admin.ts",".ts","runtime-source","5067","157","cache-first-loop;visible-work-state;permission-tool-gate;context-recovery;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;ui-latency-risk;safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/basic.ts",".ts","runtime-source","5595","160","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;context-recovery","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;memory-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/dashboard.ts",".ts","runtime-source","1350","50","visible-work-state","ui-latency-risk","TUI / work-state timeline owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/edits.ts",".ts","runtime-source","8189","274","tool-call-repair;visible-work-state;context-recovery;deepseek-route-cost-control","quality-positive-latency-risk;ui-latency-risk;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/init.ts",".ts","runtime-source","3655","92","cache-first-loop;tool-call-repair;visible-work-state;context-recovery","token-cache-positive;quality-positive-latency-risk;ui-latency-risk;memory-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/jobs.ts",".ts","runtime-source","4576","129","tool-call-repair;context-recovery;deepseek-route-cost-control","quality-positive-latency-risk;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/language.ts",".ts","runtime-source","827","29","no-direct-performance-mechanism","neutral-or-reference-only","No direct DSXU mechanism owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/mcp.ts",".ts","runtime-source","5476","139","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/memory.ts",".ts","runtime-source","6831","195","cache-first-loop;tool-result-budget;tool-call-repair;context-recovery;deepseek-route-cost-control","token-cache-positive;memory-positive;quality-positive-latency-risk;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/model.ts",".ts","runtime-source","4305","147","tool-result-budget;context-recovery;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;memory-positive;memory-io-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/observability.ts",".ts","runtime-source","10093","283","cache-first-loop;tool-result-budget;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;memory-positive;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/permissions.ts",".ts","runtime-source","4882","153","cache-first-loop;tool-call-repair;visible-work-state;permission-tool-gate;deepseek-route-cost-control","token-cache-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/plans.ts",".ts","runtime-source","4064","131","tool-call-repair;context-recovery;deepseek-route-cost-control","quality-positive-latency-risk;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/qq.ts",".ts","runtime-source","1069","36","context-recovery;deepseek-route-cost-control","memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/sessions.ts",".ts","runtime-source","194","8","context-recovery","memory-io-risk","Context / recovery / compact owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/skill.ts",".ts","runtime-source","5535","153","tool-call-repair;deepseek-route-cost-control;mcp-skill-agent-envelope","quality-positive-latency-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/theme.ts",".ts","runtime-source","862","27","tool-result-budget","token-cache-positive;memory-positive","Tool Gate / DeepSeek adapter / VerificationKernel","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/handlers/web-search-engine.ts",".ts","runtime-source","1998","52","deepseek-route-cost-control","cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/helpers.ts",".ts","runtime-source","3262","94","cache-first-loop;tool-result-budget;context-recovery;deepseek-route-cost-control","token-cache-positive;memory-positive;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/nearest.ts",".ts","runtime-source","1231","39","deepseek-route-cost-control","cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/slash/types.ts",".ts","runtime-source","7484","187","cache-first-loop;tool-result-budget;visible-work-state;permission-tool-gate;parallel-safe-dispatch;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;memory-positive;ui-latency-risk;safety-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/SlashArgPicker.tsx",".tsx","runtime-source","4107","138","visible-work-state;deepseek-route-cost-control","ui-latency-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/SlashSuggestions.tsx",".tsx","runtime-source","7630","223","tool-result-budget;visible-work-state","token-cache-positive;memory-positive;ui-latency-risk","Tool Gate / DeepSeek adapter / VerificationKernel","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/SplitDiff.tsx",".tsx","runtime-source","3927","108","tool-result-budget;visible-work-state;context-recovery","token-cache-positive;memory-positive;ui-latency-risk;memory-io-risk","Tool Gate / DeepSeek adapter / VerificationKernel","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/cards.ts",".ts","runtime-source","6349","252","cache-first-loop;tool-result-budget;visible-work-state;parallel-safe-dispatch;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope;evidence-release-claim","token-cache-positive;memory-positive;ui-latency-risk;latency-positive-ordering-risk;memory-io-risk;cost-positive-routing-risk;integration-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/cards-to-messages.ts",".ts","runtime-source","3127","84","cache-first-loop;tool-call-repair;visible-work-state;permission-tool-gate;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/chat-scroll-provider.tsx",".tsx","runtime-source","1418","47","cache-first-loop;visible-work-state","token-cache-positive;ui-latency-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/chat-scroll-store.ts",".ts","runtime-source","6747","191","cache-first-loop;visible-work-state;evidence-release-claim","token-cache-positive;ui-latency-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/events.ts",".ts","runtime-source","8576","371","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;permission-tool-gate;parallel-safe-dispatch;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/hydrate.ts",".ts","runtime-source","2294","76","tool-result-budget;tool-call-repair;visible-work-state;context-recovery;deepseek-route-cost-control","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;memory-io-risk;cost-positive-routing-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/inflight-context.tsx",".tsx","runtime-source","933","28","visible-work-state;parallel-safe-dispatch","ui-latency-risk;latency-positive-ordering-risk","TUI / work-state timeline owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/provider.tsx",".tsx","runtime-source","1490","40","cache-first-loop;visible-work-state;context-recovery;mcp-skill-agent-envelope","token-cache-positive;ui-latency-risk;memory-io-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/reducer.ts",".ts","runtime-source","13669","461","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/state.ts",".ts","runtime-source","2834","98","cache-first-loop;tool-result-budget;visible-work-state;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;memory-positive;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/store.ts",".ts","runtime-source","1275","44","visible-work-state;context-recovery;mcp-skill-agent-envelope","ui-latency-risk;memory-io-risk;integration-risk","TUI / work-state timeline owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/state/TurnTranslator.ts",".ts","runtime-source","3189","105","cache-first-loop;tool-result-budget;visible-work-state;parallel-safe-dispatch;context-recovery;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;memory-positive;ui-latency-risk;latency-positive-ordering-risk;memory-io-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/StatsPanel.tsx",".tsx","runtime-source","8012","258","cache-first-loop;tool-result-budget;visible-work-state;context-recovery;deepseek-route-cost-control;evidence-release-claim","token-cache-positive;memory-positive;ui-latency-risk;memory-io-risk;cost-positive-routing-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/stdin-reader.ts",".ts","runtime-source","20832","564","cache-first-loop;tool-result-budget;tool-call-repair;visible-work-state;permission-tool-gate;parallel-safe-dispatch;context-recovery;evidence-release-claim","token-cache-positive;memory-positive;quality-positive-latency-risk;ui-latency-risk;safety-positive-latency-risk;latency-positive-ordering-risk;memory-io-risk;observability-io-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/theme.ts",".ts","runtime-source","4347","175","cache-first-loop;tool-result-budget;visible-work-state","token-cache-positive;memory-positive;ui-latency-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/theme/context.tsx",".tsx","runtime-source","850","37","tool-result-budget","token-cache-positive;memory-positive","Tool Gate / DeepSeek adapter / VerificationKernel","absorb-mechanism-into-existing-dsxu-owner"
"src/cli/ui/theme/tokens.ts",".ts","runtime-source","9093","392","cache-first-loop;tool-result-budget;visible-work-state;permission-tool-gate;context-recovery;deepseek-route-cost-control;mcp-skill-agent-envelope","token-cache-positive;memory-positive;ui-latency-risk;safety-positive-latency-risk;memory-io-risk;cost-positive-routing-risk;integration-risk","DeepSeek route / cost / cache owner","absorb-mechanism-into-existing-dsxu-owner"
