"referencePath","ownerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","disposition","riskPriority","priorPublicClaimStatus","finalDecision","closureState","acceptanceDecision","acceptanceReason","capabilityLoops","testEvidenceCount","liveTuiApiEvidence","publicClaimBoundary"
"screens/REPL.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/screens/REPL.tsx","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"screens/ResumeConversation.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/screens/ResumeConversation.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"server/createDirectConnectSession.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/server/createDirectConnectSession.ts","no","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"server/directConnectManager.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/server/directConnectManager.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"server/types.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/server/types.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"services/AgentSummary/agentSummary.ts","V20-OGR-05-agent-task-lifecycle","Agent Lifecycle","src/services/AgentSummary/agentSummary.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"services/analytics/config.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/config.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","source-truth-coding;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/datadog.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/datadog.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/firstPartyEventLogger.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/firstPartyEventLogger.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/firstPartyEventLoggingExporter.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/firstPartyEventLoggingExporter.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/growthbook.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/growthbook.ts","no","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/index.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/index.ts","yes","review_candidate_mapped_or_excluded","P3","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_EXCLUDED_OR_ADAPTED_BY_OWNER","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/metadata.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/metadata.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/sink.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/sink.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/analytics/sinkKillswitch.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/services/analytics/sinkKillswitch.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"services/api/adminRequests.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/adminRequests.ts","yes","review_candidate_mapped_or_excluded","P3","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"services/api/bootstrap.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/bootstrap.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"services/api/claude.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/claude.ts","no","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"services/api/client.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/client.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"services/api/dumpPrompts.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/dumpPrompts.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"services/api/emptyUsage.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/emptyUsage.ts","yes","review_candidate_mapped_or_excluded","P3","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"services/api/errors.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/errors.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"services/api/errorUtils.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/errorUtils.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"services/api/filesApi.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/filesApi.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
