"statusCode","path","ownerPacket","reviewState","recommendedAction","source"
"M","src/state/AppStateStore.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/state/onChangeAppState.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/state/selectors.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/state/store.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/tools/BashTool/BashToolResultMessage.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","current-refresh-20260515"
"M","src/tools/EnterPlanModeTool/UI.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","current-refresh-20260515"
"M","src/tools/ExitPlanModeTool/UI.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","current-refresh-20260515"
"M","src/vim/motions.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/vim/operators.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/vim/textObjects.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/vim/transitions.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/vim/types.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/voice/voiceModeEnabled.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only","ogr13-remap"
"M","src/cli/handlers/auth.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/cost/cost.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/cost/index.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/extra-usage/extra-usage.tsx","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/extra-usage/extra-usage-core.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/extra-usage/extra-usage-noninteractive.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/extra-usage/index.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/install-github-app/ApiKeyStep.tsx","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/install-github-app/OAuthFlowStep.tsx","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/model/index.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/model/model.tsx","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/oauth-refresh/index.js","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/remote-setup/api.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/usage/index.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/commands/usage/usage.tsx","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/constants/apiLimits.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/constants/oauth.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"??","src/constants/providerMigrationProtocol.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/costHook.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/cost-tracker.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"??","src/dsxu/control-plane/controlProviderMigrationProtocol.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/__tests__/api-service.test.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/__tests__/dsxu-api-key-auth-v1.test.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/__tests__/dsxu-model-public-surface-v1.test.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/__tests__/model-config.test.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/__tests__/provider-contract-v1.test.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"??","src/dsxu/engine/__tests__/provider-migration-model-alias-isolation-v1.test.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"??","src/dsxu/engine/__tests__/provider-migration-model-migration-boundary-v1.test.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/api-service.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/model-config.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/model-gateway-client.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","current-refresh-20260515"
"M","src/dsxu/engine/provider-alias.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/provider-contract.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/v18-model-public-surface-gate.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/engine/v18-provider-service-shell-policy.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/dsxu/legacy/testing/legacyProviderMockRateLimits.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/keybindings/KeybindingProviderSetup.tsx","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/migrations/migrateFennecToOpus.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","ogr13-remap"
"M","src/migrations/migrateLegacyOpusToCurrent.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","ogr13-remap"
"M","src/migrations/migrateSonnet1mToSonnet45.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","ogr13-remap"
"M","src/migrations/migrateSonnet45ToSonnet46.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","ogr13-remap"
"??","src/migrations/providerMigrationModelMigrations.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/migrations/resetProToOpusDefault.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","ogr13-remap"
"M","src/query/tokenBudget.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/adminRequests.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/bootstrap.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/client.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/deepseek-adapter.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","current-refresh-20260515"
"M","src/services/api/dsxu.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/dsxu-model.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/dsxuTransport.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/dumpPrompts.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/emptyUsage.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/errors.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/errorUtils.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/filesApi.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/firstTokenDate.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/grove.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/logging.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/metricsOptOut.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/overageCreditGrant.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/promptCacheBreakDetection.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/referral.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/sessionIngress.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/ultrareviewQuota.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/usage.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/api/withRetry.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"??","src/services/auth/","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
"M","src/services/compact/apiMicrocompact.ts","V20-OGR-07-provider-migration-model-cost","high-risk-owner-review-required","prove-deepseek-model-router-and-cost-owner","previous-register"
