path,kind,capability,primaryLabel,labels,defaultMainline,appRuntime,cliScript,testContract,docEvidence,experiment,frozen,historicalResidue,importedByCount,referencedByScriptsCount,referencedByTestsCount,referencedByDocsCount,recommendation,reasons
src/hooks/useRemoteSession.ts,source,remote-bridge-transport,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,1,0,3,6,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/hooks/useReplBridge.tsx,source,query-loop-default-runtime,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,1,0,2,7,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/hooks/useSSHSession.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useScheduledTasks.ts,source,agent-task-orchestration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSearchInput.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,7,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSessionBackgrounding.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSettings.ts,source,configuration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,11,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSettingsChange.ts,source,configuration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSkillImprovementSurvey.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSkillsChange.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSwarmInitialization.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useSwarmPermissionPoller.ts,source,permission-safety,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useTaskListWatcher.ts,source,agent-task-orchestration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useTasksV2.ts,source,agent-task-orchestration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useTeammateViewAutoExit.ts,source,agent-task-orchestration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useTeleportResume.tsx,source,core-or-unclear,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/hooks/useTerminalSize.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,68,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useTextInput.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useTimeout.ts,source,core-or-unclear,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/hooks/useTurnDiffs.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useTypeahead.tsx,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useUpdateNotification.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useVimInput.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useVirtualScroll.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/hooks/useVoice.ts,source,core-or-unclear,default-mainline,default-mainline; experiment,true,true,false,false,false,true,false,false,2,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; experimental/eval/proof/smoke naming signal
src/hooks/useVoiceEnabled.ts,source,core-or-unclear,default-mainline,default-mainline; experiment,true,true,false,false,false,true,false,false,3,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; experimental/eval/proof/smoke naming signal
src/hooks/useVoiceIntegration.tsx,source,core-or-unclear,default-mainline,default-mainline; experiment,true,true,false,false,false,true,false,false,1,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; experimental/eval/proof/smoke naming signal
src/html.js,source,core-or-unclear,cli-script,cli-script; test-contract,false,false,true,true,false,false,false,false,0,1,6,4,保留为测试合同；若声称产品能力，必须补默认链可达性证据。,script path or referenced by package/script evidence; test path or referenced by tests
src/ink.ts,source,tui-visible-state,default-mainline,default-mainline,true,true,false,false,false,false,false,false,441,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/ink/Ansi.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/ink/__tests__/render-node-scroll-resize.test.ts,test,test-contract,test-contract,test-contract,false,false,false,true,false,false,false,false,0,0,0,6,保留为测试合同；若声称产品能力，必须补默认链可达性证据。,test path or referenced by tests
src/ink/bidi.ts,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/ink/clearTerminal.ts,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/ink/colorize.ts,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,6,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/ink/components/AlternateScreen.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/ink/components/App.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
