"path","line","category","severity","disposition","ownerGuess","requiredAction","excerpt"
"src\tools\SendMessageTool\SendMessageTool.ts","720","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","(addr.scheme === 'bridge' || addr.scheme === 'provider' || addr.scheme === 'uds') &&"
"src\tools\SendMessageTool\SendMessageTool.ts","737","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (addr.scheme === 'bridge') {"
"src\tools\SendMessageTool\SendMessageTool.ts","738","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (!isProviderMigrationBridgeMessagingEnabled()) {"
"src\tools\SendMessageTool\SendMessageTool.ts","742","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'bridge: targets are disabled in the DSXU default mainline. Set DSXU_ENABLE_PROVIDER_MIGRATION_BRIDGE=1 only for isolated migration work.',"
"src\tools\SendMessageTool\SendMessageTool.ts","757","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Check the provider-migration bridge handle lazily so the DSXU default mainline"
"src\tools\SendMessageTool\SendMessageTool.ts","758","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// does not load bridge modules unless a bridge target is explicit."
"src\tools\SendMessageTool\SendMessageTool.ts","759","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (!(await isProviderMigrationBridgeConnected())) {"
"src\tools\SendMessageTool\SendMessageTool.ts","763","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'Remote Control is not connected ...cannot send to a bridge: target. Reconnect with /remote-control first.',"
"src\tools\SendMessageTool\SendMessageTool.ts","867","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (addr.scheme === 'bridge') {"
"src\tools\SendMessageTool\SendMessageTool.ts","868","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (!isProviderMigrationBridgeMessagingEnabled()) {"
"src\tools\SendMessageTool\SendMessageTool.ts","873","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'bridge: targets are disabled in the DSXU default mainline. Set DSXU_ENABLE_PROVIDER_MIGRATION_BRIDGE=1 only for isolated migration work.',"
"src\tools\SendMessageTool\SendMessageTool.ts","877","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Re-check handle after permission approval; the bridge can drop"
"src\tools\SendMessageTool\SendMessageTool.ts","879","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (!(await isProviderMigrationBridgeConnected())) {"
"src\tools\SendMessageTool\SendMessageTool.ts","887","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const result = await postProviderMigrationBridgeMessage(addr.target, input.message)"
"src\tools\SendMessageTool\SendMessageTool.ts","897","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","target: `bridge:${addr.target}`,"
"src\tools\shared\spawnMultiAgent.ts","408","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Build teammate identity CLI args; provider-migration source env names are migration aliases only."
"src\tools\shared\spawnMultiAgent.ts","443","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Includes DSXU agent-team markers, migration aliases, and API provider vars."
"src\tools\shared\spawnMultiAgent.ts","615","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Build teammate identity CLI args; provider-migration source env names are migration aliases only."
"src\tools\shared\spawnMultiAgent.ts","650","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Includes DSXU agent-team markers, migration aliases, and API provider vars."
"src\tools\shared\spawnMultiAgent.ts","1110","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","`${TEAMMATE_COMMAND_ENV_VAR} provider-migration source alias`,"
"src\tools\SkillTool\SkillTool.ts","344","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","owner: 'DSXU Skill Runtime Adapter',"
"src\tools\SkillTool\SkillTool.ts","596","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Remove leading slash if present (for compatibility)"
"src\tools\TaskStopTool\TaskStopTool.ts","16","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// shell_id is accepted as a deprecated KillShell migration alias."
"src\tools\TaskStopTool\TaskStopTool.ts","49","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// KillShell is the deprecated name, kept as a transcript and SDK migration alias."
"src\tools\TaskStopTool\TaskStopTool.ts","73","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Support both task_id and shell_id (deprecated KillShell compat)"
"src\tools\TaskStopTool\TaskStopTool.ts","123","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Support both task_id and shell_id (deprecated KillShell compat)"
"src\tools\TeamCreateTool\TeamCreateTool.ts","247","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Note: We intentionally don't set a provider-migration agent-id env for the team lead because:"
"src\tools\ToolSearchTool\prompt.ts","2","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","import { isReplBridgeActive } from '../../bootstrap/state.js'"
"src\tools\ToolSearchTool\prompt.ts","27","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","const PROMPT_HEAD = `Fetches full schema definitions for deferred tools so they can be called."
"src\tools\ToolSearchTool\prompt.ts","34","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","- When to use: fetch the full schema for a deferred tool only after its name appears and the task truly needs that tool."
"src\tools\ToolSearchTool\prompt.ts","38","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","- Verification / evidence: cite the selected tool schema name returned by ToolSearch before using it, and do not claim a deferred tool ran until its actual tool result exists.`"
"src\tools\ToolSearchTool\prompt.ts","40","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// Matches isDeferredToolsDeltaEnabled in toolSearch.ts (not imported -// toolSearch.ts imports from this file). When enabled: tools announced"
"src\tools\ToolSearchTool\prompt.ts","42","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// <available-deferred-tools> block (pre-gate behavior)."
"src\tools\ToolSearchTool\prompt.ts","48","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","? 'Deferred tools appear by name in <system-reminder> messages.'"
"src\tools\ToolSearchTool\prompt.ts","49","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work",": 'Deferred tools appear by name in <available-deferred-tools> messages.'"
"src\tools\ToolSearchTool\prompt.ts","52","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","const PROMPT_TAIL = ` Until fetched, only the name is known -there is no parameter schema, so the tool cannot be invoked. This tool takes a query, matches it against the deferred tool list, and returns the matched tools' complete JSONSchema definitions inside a <functions> block."
"src\tools\ToolSearchTool\prompt.ts","62","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","* Check if a tool should be deferred (requires ToolSearch to load)."
"src\tools\ToolSearchTool\prompt.ts","63","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","* A tool is deferred if:"
"src\tools\ToolSearchTool\prompt.ts","64","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","* - It's an MCP tool (always deferred - workflow-specific)"
"src\tools\ToolSearchTool\prompt.ts","67","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","* A tool is NEVER deferred if it has alwaysLoad: true (MCP tools set this via"
"src\tools\ToolSearchTool\prompt.ts","68","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","* _meta provider-migration always-load flag). This check runs first, before any other rule."
"src\tools\ToolSearchTool\prompt.ts","70","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","export function isDeferredTool(tool: Tool): boolean {"
"src\tools\ToolSearchTool\prompt.ts","71","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Explicit opt-out via provider-migration always-load metadata: tool appears in the"
