"relative_path","top_dir","ext","bytes","lines","imports","exports","symbol_signal_count","owner_family","primary_experience_signal","experience_signal_categories","telemetry_data_hits","memory_context_hits","ui_interaction_hits","tool_runtime_hits","permission_safety_hits","recovery_remote_hits","coding_workflow_hits","provider_model_hits","plugin_mcp_skill_hits","contains_inline_sourcemap","dsxu_v20_action"
"projectOnboardingState.ts","<root>",".ts","2337","84","6","6","8","unclassified_support","memory_context","memory_context;ui_interaction;provider_model","0","42","1","0","0","0","0","9","0","no","review_candidate"
"query.ts","<root>",".ts","68683","1730","43","2","88","query_engine","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","157","455","352","419","26","115","65","178","32","no","adapt_or_exclude_product_specific"
"query/config.ts","query",".ts","1808","47","4","2","1","unclassified_support","coding_workflow","telemetry_data;memory_context;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","5","7","0","8","7","0","4","7","1","no","adapt_or_exclude_product_specific"
"query/deps.ts","query",".ts","1445","41","4","2","1","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","2","16","3","2","0","1","4","9","0","no","review_candidate"
"query/stopHooks.ts","query",".ts","17290","474","21","1","32","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","7","86","117","91","14","14","21","9","3","no","absorb_into_dsxu_mainline"
"query/tokenBudget.ts","query",".ts","2320","94","1","4","8","model_cost_context","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model","25","13","4","8","0","0","8","21","0","no","absorb_into_dsxu_mainline"
"QueryEngine.ts","<root>",".ts","46630","1296","51","3","44","query_engine","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","75","199","388","141","59","37","60","173","66","no","adapt_or_exclude_product_specific"
"remote/remotePermissionBridge.ts","remote",".ts","2378","79","5","2","4","permission_gate","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","1","21","21","7","7","2","3","2","no","absorb_into_dsxu_mainline"
"remote/RemoteSessionManager.ts","remote",".ts","9320","344","6","5","5","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","57","49","7","35","63","2","2","4","no","adapt_or_exclude_product_specific"
"remote/sdkMessageAdapter.ts","remote",".ts","9060","303","5","5","9","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","22","156","37","0","5","21","2","2","no","absorb_into_dsxu_mainline"
"remote/SessionsWebSocket.ts","remote",".ts","12505","405","10","2","15","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","6","65","35","7","6","53","7","6","12","no","adapt_or_exclude_product_specific"
"replLauncher.tsx","<root>",".tsx","3517","23","6","1","1","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;coding_workflow","7","1","6","0","0","0","1","0","0","yes","review_candidate"
"schemas/hooks.ts","schemas",".ts","7884","223","4","10","8","experience_ui","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","1","0","29","10","4","10","27","11","1","no","absorb_into_dsxu_mainline"
"screens/Doctor.tsx","screens",".tsx","73277","575","31","1","27","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","57","47","38","26","16","0","87","25","44","yes","absorb_into_dsxu_mainline"
"screens/REPL.tsx","screens",".tsx","895850","5006","244","3","463","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","187","627","1576","632","325","553","404","247","171","yes","adapt_or_exclude_product_specific"
"screens/ResumeConversation.tsx","screens",".tsx","59682","399","35","1","27","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","10","127","56","29","2","38","33","15","22","yes","absorb_into_dsxu_mainline"
"server/createDirectConnectSession.ts","server",".ts","2193","89","4","2","4","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","5","10","7","1","5","13","3","0","10","no","absorb_into_dsxu_mainline"
"server/directConnectManager.ts","server",".ts","5898","214","6","3","8","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","6","23","8","9","17","5","1","4","no","absorb_into_dsxu_mainline"
"server/types.ts","server",".ts","1466","58","3","6","1","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","1","25","1","0","1","4","1","3","5","no","absorb_into_dsxu_mainline"
"services/AgentSummary/agentSummary.ts","services",".ts","6407","180","9","1","10","agent_lifecycle","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","3","56","31","31","10","23","12","22","0","no","absorb_into_dsxu_mainline"
"services/analytics/config.ts","services",".ts","1237","39","2","2","2","unclassified_support","coding_workflow","telemetry_data;coding_workflow;provider_model","14","0","0","0","0","0","4","5","0","no","adapt_or_exclude_product_specific"
"services/analytics/datadog.ts","services",".ts","9101","308","10","3","22","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","18","5","21","15","6","16","26","31","15","no","adapt_or_exclude_product_specific"
"services/analytics/firstPartyEventLogger.ts","services",".ts","14590","450","19","10","33","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","26","6","6","7","3","13","13","52","8","no","adapt_or_exclude_product_specific"
"services/analytics/firstPartyEventLoggingExporter.ts","services",".ts","26362","807","25","1","48","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","18","31","20","23","22","64","29","36","21","no","adapt_or_exclude_product_specific"
"services/analytics/growthbook.ts","services",".ts","40526","1156","13","22","83","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","27","27","13","44","96","50","59","132","12","no","adapt_or_exclude_product_specific"
"services/analytics/index.ts","services",".ts","5542","174","0","8","6","unclassified_support","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","39","0","34","3","1","22","4","2","0","no","review_candidate"
"services/analytics/metadata.ts","services",".ts","32617","974","19","18","60","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","84","119","31","110","13","27","72","87","126","no","adapt_or_exclude_product_specific"
"services/analytics/sink.ts","services",".ts","3542","115","5","2","5","experience_ui","permission_safety","telemetry_data;memory_context;ui_interaction;permission_safety;recovery_remote;provider_model;plugin_mcp_skill","28","3","14","0","15","1","0","6","1","no","adapt_or_exclude_product_specific"
"services/analytics/sinkKillswitch.ts","services",".ts","1063","26","1","2","3","experience_ui","telemetry_data","telemetry_data;ui_interaction;provider_model","3","0","13","0","0","0","0","4","0","no","adapt_or_exclude_product_specific"
"services/api/adminRequests.ts","services",".ts","3208","120","3","8","12","unclassified_support","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","6","0","10","1","3","0","10","12","12","no","review_candidate"
"services/api/bootstrap.ts","services",".ts","4634","142","13","1","12","unclassified_support","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","11","0","2","7","1","8","8","70","18","no","adapt_or_exclude_product_specific"
"services/api/claude.ts","services",".ts","125779","3420","77","23","189","model_cost_context","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","425","140","574","482","70","195","279","946","90","no","adapt_or_exclude_product_specific"
"services/api/client.ts","services",".ts","16164","390","14","2","25","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","28","38","6","8","7","12","20","167","27","no","adapt_or_exclude_product_specific"
"services/api/dumpPrompts.ts","services",".ts","7332","227","7","7","26","unclassified_support","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","0","11","14","18","0","0","8","32","1","no","adapt_or_exclude_product_specific"
"services/api/emptyUsage.ts","services",".ts","712","23","1","1","0","unclassified_support","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","11","0","6","4","1","2","4","5","1","no","review_candidate"
"services/api/errors.ts","services",".ts","41735","1208","20","32","84","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","57","36","322","88","21","26","75","331","33","no","adapt_or_exclude_product_specific"
"services/api/errorUtils.ts","services",".ts","8405","261","1","5","19","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","2","4","52","1","4","3","6","39","3","no","adapt_or_exclude_product_specific"
"services/api/filesApi.ts","services",".ts","21494","749","11","13","64","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","27","18","47","6","3","21","39","64","9","no","adapt_or_exclude_product_specific"
"services/api/firstTokenDate.ts","services",".ts","1765","61","6","1","8","model_cost_context","coding_workflow","telemetry_data;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","13","0","0","4","0","1","4","13","5","no","absorb_into_dsxu_mainline"
"services/api/grove.ts","services",".ts","11543","358","13","10","29","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","6","6","16","16","2","17","18","71","19","no","adapt_or_exclude_product_specific"
"services/api/logging.ts","services",".ts","24191","789","22","6","31","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","141","22","114","53","54","2","45","160","4","no","adapt_or_exclude_product_specific"
"services/api/metricsOptOut.ts","services",".ts","5355","160","10","2","14","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","31","6","13","12","1","5","25","40","4","no","adapt_or_exclude_product_specific"
"services/api/overageCreditGrant.ts","services",".ts","4913","138","7","6","18","unclassified_support","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","2","0","4","38","1","0","38","67","10","no","adapt_or_exclude_product_specific"
"services/api/promptCacheBreakDetection.ts","services",".ts","26288","728","14","8","81","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","41","16","18","191","9","0","132","221","17","no","adapt_or_exclude_product_specific"
"services/api/referral.ts","services",".ts","7985","282","9","9","37","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","4","3","8","11","0","11","12","69","17","no","adapt_or_exclude_product_specific"
"services/api/sessionIngress.ts","services",".ts","17055","515","13","6","39","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","44","143","52","9","1","23","67","9","31","no","review_candidate"
"services/api/ultrareviewQuota.ts","services",".ts","1219","39","5","2","2","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","2","1","1","0","0","1","11","16","6","no","adapt_or_exclude_product_specific"
"services/api/usage.ts","services",".ts","1685","64","6","4","6","unclassified_support","coding_workflow","telemetry_data;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","13","0","0","1","0","2","1","16","11","no","adapt_or_exclude_product_specific"
"services/api/withRetry.ts","services",".ts","28238","823","23","9","60","unclassified_support","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","79","53","84","8","24","136","48","181","19","no","adapt_or_exclude_product_specific"
