sourceDoc,sourceLines,signalCategory,summary,targetOwner,targetV6WorkPackage,alreadyCovered,missingRuntime,missingTest,promptAllowed,claimAllowed,archiveAfterExtraction
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json,1-480,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.csv,1-8,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.csv,1-8,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.csv,1-8,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json,1-2956,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.csv,1-1342,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.json,1-133,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.json,1-133,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.json,1-133,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.json,1-133,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_PRODUCT_STAGE_PLAN_20260515.json,1-133,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_20260514.csv,1-1554,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
