"Path","Exists","Count","Category","Phase","Owner","Decision","Signal"
"src\services\mcp\channelNotification.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mcp\channelNotification.ts:173:  sub: ReturnType<typeof getSubscriptionType>,"
"src\services\mcp\channelNotification.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mcp\channelNotification.ts:286:  // Default OFF ...absent or false blocks. Keyed off subscription tier, not"
"src\services\mcp\channelNotification.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mcp\channelNotification.ts:290:  const sub = getSubscriptionType()"
"src\services\mcp\legacyRemoteMcpProvider.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mcp\legacyRemoteMcpProvider.ts:82:      // Check for user:mcp_servers scope directly instead of subscription helpers."
"src\utils\telemetry\instrumentation.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\instrumentation.ts:44:  getSubscriptionType,"
"src\utils\telemetry\instrumentation.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\instrumentation.ts:46:  isProviderSubscriptionAccount,"
"src\utils\telemetry\instrumentation.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\instrumentation.ts:341:  const subscriptionType = getSubscriptionType()"
"src\utils\telemetry\instrumentation.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\instrumentation.ts:343:    isProviderSubscriptionAccount() &&"
"src\utils\telemetry\instrumentation.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\instrumentation.ts:344:    (subscriptionType === 'enterprise' || subscriptionType === 'team')"
"src\utils\telemetry\bigqueryExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\bigqueryExporter.ts:13:import { getSubscriptionType, isProviderSubscriptionAccount } from '../auth.js'"
"src\utils\telemetry\bigqueryExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\bigqueryExporter.ts:175:    // Add customer type and subscription type"
"src\utils\telemetry\bigqueryExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\bigqueryExporter.ts:176:    if (isProviderSubscriptionAccount()) {"
"src\utils\telemetry\bigqueryExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\bigqueryExporter.ts:178:      const subscriptionType = getSubscriptionType()"
"src\utils\telemetry\bigqueryExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\bigqueryExporter.ts:179:      if (subscriptionType) {"
"src\utils\telemetry\bigqueryExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\telemetry\bigqueryExporter.ts:180:        resourceAttributes['user.subscription_type'] = subscriptionType"
"src\services\remoteManagedSettings\syncCache.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\remoteManagedSettings\syncCache.ts:36: * - OAuth users with known subscriptionType: Only Enterprise/C4E and Team"
"src\services\remoteManagedSettings\syncCache.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\remoteManagedSettings\syncCache.ts:37: * - OAuth users with subscriptionType === null (externally-injected tokens via"
"src\services\remoteManagedSettings\syncCache.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\remoteManagedSettings\syncCache.ts:86:  // subscriptionType metadata -?getCompatProviderTokens() constructs them with"
"src\services\remoteManagedSettings\syncCache.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\remoteManagedSettings\syncCache.ts:87:  // subscriptionType: null. The token itself is valid; let the API decide."
"src\services\remoteManagedSettings\syncCache.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\remoteManagedSettings\syncCache.ts:91:  if (tokens?.accessToken && tokens.subscriptionType === null) {"
"src\services\remoteManagedSettings\syncCache.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\remoteManagedSettings\syncCache.ts:98:    (tokens.subscriptionType === 'enterprise' ||"
"src\services\remoteManagedSettings\syncCache.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\remoteManagedSettings\syncCache.ts:99:      tokens.subscriptionType === 'team')"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:8:  getSubscriptionType,"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:11:import { hasProviderSubscriptionBillingAccess } from './auth/dsxuBillingAccess.js'"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:49:  // Check overage scenarios first (when subscription is rejected but overage is available)"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:82:    const subscriptionType = getSubscriptionType()"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:84:      subscriptionType === 'team' || subscriptionType === 'enterprise'"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:91:      !hasProviderSubscriptionBillingAccess()"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:151:  // if BOTH subscription (checked before this method) and overage are exhausted"
"src\services\rateLimitMessages.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\rateLimitMessages.ts:176:    const subscriptionType = getSubscriptionType()"
