path,primaryLabel,capability,kind,owner,action,defaultMainline,exposure,claimAllowed,modelPromptAllowed,reason
bunfig.toml,unclassified,core-or-unclear,config,Runtime Config / Release Surface,keep-release-surface,false,not-exposed,false,false,V6 Phase 0 assigns Runtime Config / Release Surface; action=keep-release-surface; cannot be used as product capability claim until owner review closes.
docs/DSXU_V4_FREEZE_REGISTER_20260518.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V4_REAL_TASK_HIT_RATE_PACK_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V4_SCRIPT_SURFACE_MAP_20260518.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_EXECUTION_PLAN_20260519_CN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_PHASE0_CLAIM_BOUNDARY_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_PHASE0_EXPERIENCE_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_PHASE0_MAINLINE_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_PHASE0_RELEASE_GATES_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V5_REPLAY_BANK_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_CONTEXT_PRESSURE_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_DEEPSEEK_PROVIDER_PROBE_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_EXECUTION_PLAN_20260519_CN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_HIT_RATE_REPORT_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_INDEPENDENT_COMPLETION_AUDIT_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_LEDGER_RESUME_SMOKE_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_LIVE_TOOL_CALL_REPLAY_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_OWNER_REVIEW_DECISIONS_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_PTY_TUI_ACCEPTANCE_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_REPLAY_BANK_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V6_TUI_SNAPSHOT_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V7_SAFE_CONSOLIDATION_AND_SIGNAL_ABSORPTION_20260519_CN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_BLOCKED_CLAIM_CORPUS_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json,test-contract,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_KARPATHY_SKILLS_ABSORPTION_AUDIT_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_PUBLIC_CHALLENGE_ABLATION_ACCEPTANCE_20260516.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_SUMMARY_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REASONIX_DEEPSEEK_ABSORPTION_GATE_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REASONIX_P0_PERFORMANCE_SMOKE_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REASONIX_PERFORMANCE_IMPACT_SUMMARY_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REASONIX_SOURCE_FILE_COVERAGE_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REFERENCE_MECHANISM_AUDIT_20260516.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REFERENCE_SCENARIO_BACKLOG_20260516.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_REFERENCE_SCENARIO_CONVERGENCE_20260516.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_SWE_INTERNAL_SMOKE_RESULTS_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_SWE_INTERNAL_SMOKE_RESULTS_20260518.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_TUNGSTEN_DISABLED_TOOL_OWNER_REVIEW_20260517.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V2_RUNTIME_TRUST_EVIDENCE_20260518.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_ACL_RESIDUE_CLOSURE_PLAN_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_ACL_RESIDUE_PREFLIGHT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
