id,priority,mechanismArea,mechanismClass,role,phase,title,dsxuOwner,value,deepseekAdaptation,implementationBoundary,acceptanceEvidence
RSB-0621,P1,MCP / Skill Ecosystem,execution-boundary,release owner,preflight / plan,MCP / Skill Ecosystem for release owner during preflight / plan,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：发布 gate、claim guard、secret scan、fresh install 和 clean export。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行前能看到目标、owner、风险、成本/权限影响和停止条件。
RSB-0622,P1,MCP / Skill Ecosystem,execution-boundary,release owner,execution / action,MCP / Skill Ecosystem for release owner during execution / action,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：发布 gate、claim guard、secret scan、fresh install 和 clean export。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行时只走 DSXU 主链 owner，事件进入 timeline，工具输出受预算控制。
RSB-0623,P2,MCP / Skill Ecosystem,execution-boundary,release owner,failure / diagnosis,MCP / Skill Ecosystem for release owner during failure / diagnosis,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：发布 gate、claim guard、secret scan、fresh install 和 clean export。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,失败时能分类、定位、保留原始证据，并给出修复候选。
RSB-0624,P2,MCP / Skill Ecosystem,execution-boundary,release owner,recovery / retry,MCP / Skill Ecosystem for release owner during recovery / retry,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：发布 gate、claim guard、secret scan、fresh install 和 clean export。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,恢复时复用目标和 source anchors，重试成本、route 和风险可见。
RSB-0625,P2,MCP / Skill Ecosystem,execution-boundary,release owner,proof / release evidence,MCP / Skill Ecosystem for release owner during proof / release evidence,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：发布 gate、claim guard、secret scan、fresh install 和 clean export。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,完成后有 source/test/live/raw/cost/cache evidence，未达成项降级为 roadmap。
RSB-0626,P1,MCP / Skill Ecosystem,execution-boundary,security reviewer,preflight / plan,MCP / Skill Ecosystem for security reviewer during preflight / plan,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：权限、secret、网络、MCP、browser 和插件风险。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行前能看到目标、owner、风险、成本/权限影响和停止条件。
RSB-0627,P1,MCP / Skill Ecosystem,execution-boundary,security reviewer,execution / action,MCP / Skill Ecosystem for security reviewer during execution / action,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：权限、secret、网络、MCP、browser 和插件风险。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行时只走 DSXU 主链 owner，事件进入 timeline，工具输出受预算控制。
RSB-0628,P2,MCP / Skill Ecosystem,execution-boundary,security reviewer,failure / diagnosis,MCP / Skill Ecosystem for security reviewer during failure / diagnosis,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：权限、secret、网络、MCP、browser 和插件风险。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,失败时能分类、定位、保留原始证据，并给出修复候选。
RSB-0629,P2,MCP / Skill Ecosystem,execution-boundary,security reviewer,recovery / retry,MCP / Skill Ecosystem for security reviewer during recovery / retry,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：权限、secret、网络、MCP、browser 和插件风险。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,恢复时复用目标和 source anchors，重试成本、route 和风险可见。
RSB-0630,P2,MCP / Skill Ecosystem,execution-boundary,security reviewer,proof / release evidence,MCP / Skill Ecosystem for security reviewer during proof / release evidence,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：权限、secret、网络、MCP、browser 和插件风险。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,完成后有 source/test/live/raw/cost/cache evidence，未达成项降级为 roadmap。
RSB-0631,P1,MCP / Skill Ecosystem,execution-boundary,performance engineer,preflight / plan,MCP / Skill Ecosystem for performance engineer during preflight / plan,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：成本、cache、latency、tool output 和 token budget。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行前能看到目标、owner、风险、成本/权限影响和停止条件。
RSB-0632,P1,MCP / Skill Ecosystem,execution-boundary,performance engineer,execution / action,MCP / Skill Ecosystem for performance engineer during execution / action,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：成本、cache、latency、tool output 和 token budget。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行时只走 DSXU 主链 owner，事件进入 timeline，工具输出受预算控制。
RSB-0633,P2,MCP / Skill Ecosystem,execution-boundary,performance engineer,failure / diagnosis,MCP / Skill Ecosystem for performance engineer during failure / diagnosis,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：成本、cache、latency、tool output 和 token budget。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,失败时能分类、定位、保留原始证据，并给出修复候选。
RSB-0634,P2,MCP / Skill Ecosystem,execution-boundary,performance engineer,recovery / retry,MCP / Skill Ecosystem for performance engineer during recovery / retry,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：成本、cache、latency、tool output 和 token budget。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,恢复时复用目标和 source anchors，重试成本、route 和风险可见。
RSB-0635,P2,MCP / Skill Ecosystem,execution-boundary,performance engineer,proof / release evidence,MCP / Skill Ecosystem for performance engineer during proof / release evidence,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：成本、cache、latency、tool output 和 token budget。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,完成后有 source/test/live/raw/cost/cache evidence，未达成项降级为 roadmap。
RSB-0636,P1,MCP / Skill Ecosystem,execution-boundary,ecosystem integrator,preflight / plan,MCP / Skill Ecosystem for ecosystem integrator during preflight / plan,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行前能看到目标、owner、风险、成本/权限影响和停止条件。
RSB-0637,P1,MCP / Skill Ecosystem,execution-boundary,ecosystem integrator,execution / action,MCP / Skill Ecosystem for ecosystem integrator during execution / action,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,执行时只走 DSXU 主链 owner，事件进入 timeline，工具输出受预算控制。
RSB-0638,P2,MCP / Skill Ecosystem,execution-boundary,ecosystem integrator,failure / diagnosis,MCP / Skill Ecosystem for ecosystem integrator during failure / diagnosis,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,失败时能分类、定位、保留原始证据，并给出修复候选。
RSB-0639,P2,MCP / Skill Ecosystem,execution-boundary,ecosystem integrator,recovery / retry,MCP / Skill Ecosystem for ecosystem integrator during recovery / retry,MCP / Skill registry owner,外部技能、MCP、插件都有优先级、权限、冲突和 fallback。 角色侧重点：MCP、Skill、IDE/API、external adapter 和冲突处理。,生态能力作为 adapter boundary，不进入第二 runtime。,Superpowers 等只能二级补充，不能覆盖主链。,恢复时复用目标和 source anchors，重试成本、route 和风险可见。
